p,gamma,R,phase
0.836734693877551,0.16326530612244897,0.1737651942387325,Disconnected
0.8571428571428571,0.16326530612244897,0.164512739167511,Disconnected
0.8775510204081632,0.16326530612244897,0.15411173907935474,Disconnected
0.8979591836734693,0.16326530612244897,0.14231058656973233,Disconnected
0.9183673469387754,0.16326530612244897,0.12872476891287066,Disconnected
0.9387755102040816,0.16326530612244897,0.11271076864086751,Disconnected
0.9591836734693877,0.16326530612244897,0.09302288297860323,Disconnected
0.9795918367346939,0.16326530612244897,0.06647318483252618,Disconnected
1.0,0.16326530612244897,0.0,Disconnected
0.0,0.18367346938775508,0.0,Disconnected
0.02040816326530612,0.18367346938775508,0.06316676057799205,Disconnected
0.04081632653061224,0.18367346938775508,0.0883958575504994,Disconnected
0.061224489795918366,0.18367346938775508,0.10710445355125267,Disconnected
0.08163265306122448,0.18367346938775508,0.12232190587621719,Disconnected
0.1020408163265306,0.18367346938775508,0.13523195514419392,Disconnected
0.12244897959183673,0.18367346938775508,0.14644610979915398,Disconnected
0.14285714285714285,0.18367346938775508,0.1563297566259984,Disconnected
0.16326530612244897,0.18367346938775508,0.16512198789511762,Disconnected
0.18367346938775508,0.18367346938775508,0.17298929826547155,Disconnected
0.2040816326530612,0.18367346938775508,0.18005297023536887,Disconnected
0.22448979591836732,0.18367346938775508,0.18640438625480474,Disconnected
0.24489795918367346,0.18367346938775508,0.19211420220206438,Disconnected
0.26530612244897955,0.18367346938775508,0.1972381466874356,Disconnected
0.2857142857142857,0.18367346938775508,0.2018208479763835,Disconnected
0.3061224489795918,0.18367346938775508,0.20589844874445282,Marginal
0.32653061224489793,0.18367346938775508,0.20950044405941262,Marginal
0.3469387755102041,0.18367346938775508,0.21265100346592192,Marginal
0.36734693877551017,0.18367346938775508,0.2153699394931647,Marginal
0.3877551020408163,0.18367346938775508,0.21767342682966326,Marginal
0.4081632653061224,0.18367346938775508,0.21957454088874137,Marginal
0.42857142857142855,0.18367346938775508,0.22108366202297217,Marginal
0.44897959183673464,0.18367346938775508,0.22220877698400543,Marginal
0.4693877551020408,0.18367346938775508,0.22295569934904239,Marginal
0.4897959183673469,0.18367346938775508,0.2233282237514263,Marginal
0.5102040816326531,0.18367346938775508,0.2233282237514263,Marginal
0.5306122448979591,0.18367346938775508,0.22295569934904239,Marginal
0.5510204081632653,0.18367346938775508,0.22220877698400543,Marginal
0.5714285714285714,0.18367346938775508,0.2210836620229722,Marginal
0.5918367346938775,0.18367346938775508,0.21957454088874137,Marginal
0.6122448979591836,0.18367346938775508,0.2176734268296633,Marginal
0.6326530612244897,0.18367346938775508,0.2153699394931647,Marginal
0.6530612244897959,0.18367346938775508,0.21265100346592192,Marginal
0.673469387755102,0.18367346938775508,0.20950044405941262,Marginal
0.6938775510204082,0.18367346938775508,0.20589844874445282,Marginal
0.7142857142857142,0.18367346938775508,0.2018208479763835,Disconnected
0.7346938775510203,0.18367346938775508,0.1972381466874356,Disconnected
0.7551020408163265,0.18367346938775508,0.1921142022020644,Disconnected
0.7755102040816326,0.18367346938775508,0.18640438625480474,Disconnected
0.7959183673469387,0.18367346938775508,0.18005297023536895,Disconnected
0.8163265306122448,0.18367346938775508,0.1729892982654716,Disconnected
0.836734693877551,0.18367346938775508,0.16512198789511764,Disconnected
0.8571428571428571,0.18367346938775508,0.15632975662599846,Disconnected
0.8775510204081632,0.18367346938775508,0.146446109799154,Disconnected
0.8979591836734693,0.18367346938775508,0.13523195514419403,Disconnected
0.9183673469387754,0.18367346938775508,0.12232190587621726,Disconnected
0.9387755102040816,0.18367346938775508,0.10710445355125273,Disconnected
0.9591836734693877,0.18367346938775508,0.08839585755049946,Disconnected
0.9795918367346939,0.18367346938775508,0.06316676057799209,Disconnected
1.0,0.18367346938775508,0.0,Disconnected
0.0,0.2040816326530612,0.0,Disconnected
0.02040816326530612,0.2040816326530612,0.06002480025547078,Disconnected
0.04081632653061224,0.2040816326530612,0.08399898371119606,Disconnected
0.061224489795918366,0.2040816326530612,0.10177700062594619,Disconnected
0.08163265306122448,0.2040816326530612,0.11623752587443252,Disconnected
0.1020408163265306,0.2040816326530612,0.12850541996157339,Disconnected
0.12244897959183673,0.2040816326530612,0.1391617744593923,Disconnected
0.14285714285714285,0.2040816326530612,0.14855380155003992,Disconnected
0.16326530612244897,0.2040816326530612,0.15690870088158262,Disconnected
0.18367346938775508,0.2040816326530612,0.16438468554831603,Disconnected
0.2040816326530612,0.2040816326530612,0.17109700536943062,Disconnected
0.22448979591836732,0.2040816326530612,0.17713249736581554,Disconnected
0.24489795918367346,0.2040816326530612,0.18255830294130634,Disconnected
0.26530612244897955,0.2040816326530612,0.18742737872483936,Disconnected
0.2857142857142857,0.2040816326530612,0.19178213313970205,Disconnected
0.3061224489795918,0.2040816326530612,0.19565691109863687,Marginal
0.32653061224489793,0.2040816326530612,0.19907974056342556,Marginal
0.3469387755102041,0.2040816326530612,0.20207358886810817,Marginal
0.36734693877551017,0.2040816326530612,0.2046572830523484,Marginal
0.3877551020408163,0.2040816326530612,0.20684619326397172,Marginal
0.4081632653061224,0.2040816326530612,0.20865274453579344,Marginal
0.42857142857142855,0.2040816326530612,0.21008680089414772,Marginal
0.44897959183673464,0.2040816326530612,0.2111559518238852,Marginal
0.4693877551020408,0.2040816326530612,0.2118657217306755,Marginal
0.4897959183673469,0.2040816326530612,0.21221971650005703,Marginal
0.5102040816326531,0.2040816326530612,0.21221971650005703,Marginal
0.5306122448979591,0.2040816326530612,0.2118657217306755,Marginal
0.5510204081632653,0.2040816326530612,0.2111559518238852,Marginal
0.5714285714285714,0.2040816326530612,0.21008680089414777,Marginal
0.5918367346938775,0.2040816326530612,0.20865274453579344,Marginal
0.6122448979591836,0.2040816326530612,0.20684619326397174,Marginal
0.6326530612244897,0.2040816326530612,0.2046572830523484,Marginal
0.6530612244897959,0.2040816326530612,0.20207358886810817,Marginal
0.673469387755102,0.2040816326530612,0.19907974056342556,Marginal
0.6938775510204082,0.2040816326530612,0.19565691109863687,Marginal
0.7142857142857142,0.2040816326530612,0.19178213313970205,Disconnected
0.7346938775510203,0.2040816326530612,0.18742737872483936,Disconnected
0.7551020408163265,0.2040816326530612,0.18255830294130637,Disconnected
0.7755102040816326,0.2040816326530612,0.17713249736581554,Disconnected
0.7959183673469387,0.2040816326530612,0.17109700536943068,Disconnected
0.8163265306122448,0.2040816326530612,0.16438468554831606,Disconnected
0.836734693877551,0.2040816326530612,0.15690870088158265,Disconnected
0.8571428571428571,0.2040816326530612,0.14855380155003994,Disconnected
0.8775510204081632,0.2040816326530612,0.1391617744593923,Disconnected
0.8979591836734693,0.2040816326530612,0.12850541996157347,Disconnected
0.9183673469387754,0.2040816326530612,0.11623752587443259,Disconnected
0.9387755102040816,0.2040816326530612,0.10177700062594625,Disconnected
0.9591836734693877,0.2040816326530612,0.08399898371119612,Disconnected
0.9795918367346939,0.2040816326530612,0.060024800255470814,Disconnected
1.0,0.2040816326530612,0.0,Disconnected
0.0,0.22448979591836732,0.0,Disconnected
0.02040816326530612,0.22448979591836732,0.05703912331012394,Disconnected
0.04081632653061224,0.22448979591836732,0.07982081355433285,Disconnected
0.061224489795918366,0.22448979591836732,0.09671453905935826,Disconnected
0.08163265306122448,0.22448979591836732,0.11045578733119064,Disconnected
0.1020408163265306,0.22448979591836732,0.1221134675002836,Disconnected
0.12244897959183673,0.22448979591836732,0.13223976722390637,Disconnected
0.14285714285714285,0.22448979591836732,0.14116462809933508,Disconnected
0.16326530612244897,0.22448979591836732,0.1491039486999414,Disconnected
0.18367346938775508,0.22448979591836732,0.15620807248636812,Disconnected
0.2040816326530612,0.22448979591836732,0.16258651666850676,Disconnected
0.22448979591836732,0.22448979591836732,0.1683217989310694,Disconnected
0.24489795918367346,0.22448979591836732,0.17347772101594083,Disconnected
0.26530612244897955,0.22448979591836732,0.17810460545106171,Disconnected
0.2857142857142857,0.22448979591836732,0.18224275123409614,Disconnected
0.3061224489795918,0.22448979591836732,0.18592479493700523,Marginal
0.32653061224489793,0.22448979591836732,0.18917737039049562,Marginal
0.3469387755102041,0.22448979591836732,0.19202230251681343,Marginal
0.36734693877551017,0.22448979591836732,0.1944774818850629,Marginal
0.3877551020408163,0.22448979591836732,0.19655751412080855,Marginal
0.4081632653061224,0.22448979591836732,0.19827420622675368,Marginal
0.42857142857142855,0.22448979591836732,0.19963693158543377,Marginal
0.44897959183673464,0.22448979591836732,0.20065290217523796,Marginal
0.4693877551020408,0.22448979591836732,0.20132736761390532,Marginal
0.4897959183673469,0.22448979591836732,0.20166375442762158,Marginal
0.5102040816326531,0.22448979591836732,0.20166375442762158,Marginal
0.5306122448979591,0.22448979591836732,0.20132736761390532,Marginal
0.5510204081632653,0.22448979591836732,0.20065290217523796,Marginal
0.5714285714285714,0.22448979591836732,0.1996369315854338,Marginal
0.5918367346938775,0.22448979591836732,0.19827420622675368,Marginal
0.6122448979591836,0.22448979591836732,0.19655751412080857,Marginal
0.6326530612244897,0.22448979591836732,0.1944774818850629,Marginal
0.6530612244897959,0.22448979591836732,0.19202230251681343,Marginal
0.673469387755102,0.22448979591836732,0.18917737039049562,Marginal
0.6938775510204082,0.22448979591836732,0.18592479493700523,Marginal
0.7142857142857142,0.22448979591836732,0.18224275123409614,Disconnected
0.7346938775510203,0.22448979591836732,0.17810460545106171,Disconnected
0.7551020408163265,0.22448979591836732,0.17347772101594086,Disconnected
0.7755102040816326,0.22448979591836732,0.1683217989310694,Disconnected
0.7959183673469387,0.22448979591836732,0.16258651666850685,Disconnected
0.8163265306122448,0.22448979591836732,0.15620807248636814,Disconnected
0.836734693877551,0.22448979591836732,0.14910394869994142,Disconnected
0.8571428571428571,0.22448979591836732,0.1411646280993351,Disconnected
0.8775510204081632,0.22448979591836732,0.1322397672239064,Disconnected
0.8979591836734693,0.22448979591836732,0.12211346750028368,Disconnected
0.9183673469387754,0.22448979591836732,0.1104557873311907,Disconnected
0.9387755102040816,0.22448979591836732,0.0967145390593583,Disconnected
0.9591836734693877,0.22448979591836732,0.0798208135543329,Disconnected
0.9795918367346939,0.22448979591836732,0.05703912331012397,Disconnected
1.0,0.22448979591836732,0.0,Disconnected
0.0,0.24489795918367346,0.0,Disconnected
0.02040816326530612,0.24489795918367346,0.054201956093823035,Disconnected
0.04081632653061224,0.24489795918367346,0.07585046860068549,Disconnected
0.061224489795918366,0.24489795918367346,0.09190388798979383,Disconnected
0.08163265306122448,0.24489795918367346,0.1049616366416211,Disconnected
0.1020408163265306,0.24489795918367346,0.11603945537395875,Disconnected
0.12244897959183673,0.24489795918367346,0.12566206563093085,Disconnected
0.14285714285714285,0.24489795918367346,0.13414299747631223,Disconnected
0.16326530612244897,0.24489795918367346,0.1416874105324026,Disconnected
0.18367346938775508,0.24489795918367346,0.14843817006745738,Disconnected
0.2040816326530612,0.24489795918367346,0.1544993458261987,Disconnected
0.22448979591836732,0.24489795918367346,0.15994935100406452,Disconnected
0.24489795918367346,0.24489795918367346,0.164848813798188,Disconnected
0.26530612244897955,0.24489795918367346,0.16924555365760136,Disconnected
0.2857142857142857,0.24489795918367346,0.17317786507870028,Disconnected
0.3061224489795918,0.24489795918367346,0.17667676126676976,Marginal
0.32653061224489793,0.24489795918367346,0.1797675512665284,Marginal
0.3469387755102041,0.24489795918367346,0.18247097441281676,Marginal
0.36734693877551017,0.24489795918367346,0.18480403138490206,Marginal
0.3877551020408163,0.24489795918367346,0.18678060131397758,Marginal
0.4081632653061224,0.24489795918367346,0.18841190391389914,Marginal
0.42857142857142855,0.24489795918367346,0.1897068463283806,Marginal
0.44897959183673464,0.24489795918367346,0.19067228180679385,Marginal
0.4693877551020408,0.24489795918367346,0.1913131988470977,Marginal
0.4897959183673469,0.24489795918367346,0.1916328535375889,Marginal
0.5102040816326531,0.24489795918367346,0.1916328535375889,Marginal
0.5306122448979591,0.24489795918367346,0.1913131988470977,Marginal
0.5510204081632653,0.24489795918367346,0.19067228180679385,Marginal
0.5714285714285714,0.24489795918367346,0.18970684632838064,Marginal
0.5918367346938775,0.24489795918367346,0.18841190391389914,Marginal
0.6122448979591836,0.24489795918367346,0.1867806013139776,Marginal
0.6326530612244897,0.24489795918367346,0.18480403138490206,Marginal
0.6530612244897959,0.24489795918367346,0.18247097441281676,Marginal
0.673469387755102,0.24489795918367346,0.1797675512665284,Marginal
0.6938775510204082,0.24489795918367346,0.17667676126676976,Marginal
0.7142857142857142,0.24489795918367346,0.17317786507870028,Disconnected
0.7346938775510203,0.24489795918367346,0.16924555365760136,Disconnected
0.7551020408163265,0.24489795918367346,0.16484881379818803,Disconnected
0.7755102040816326,0.24489795918367346,0.15994935100406452,Disconnected
0.7959183673469387,0.24489795918367346,0.1544993458261988,Disconnected
0.8163265306122448,0.24489795918367346,0.1484381700674574,Disconnected
0.836734693877551,0.24489795918367346,0.14168741053240264,Disconnected
0.8571428571428571,0.24489795918367346,0.13414299747631225,Disconnected
0.8775510204081632,0.24489795918367346,0.12566206563093085,Disconnected
0.8979591836734693,0.24489795918367346,0.11603945537395884,Disconnected
0.9183673469387754,0.24489795918367346,0.10496163664162117,Disconnected
0.9387755102040816,0.24489795918367346,0.09190388798979388,Disconnected
0.9591836734693877,0.24489795918367346,0.07585046860068553,Disconnected
0.9795918367346939,0.24489795918367346,0.05420195609382306,Disconnected
1.0,0.24489795918367346,0.0,Disconnected
0.0,0.26530612244897955,0.0,Disconnected
0.02040816326530612,0.26530612244897955,0.05150591162531555,Disconnected
0.04081632653061224,0.26530612244897955,0.07207761147444824,Disconnected
0.061224489795918366,0.26530612244897955,0.0873325221811445,Disconnected
0.08163265306122448,0.26530612244897955,0.09974076897803905,Disconnected
0.1020408163265306,0.26530612244897955,0.11026756900055838,Disconnected
0.12244897959183673,0.26530612244897955,0.11941154366897337,Disconnected
0.14285714285714285,0.26530612244897955,0.1274706278350948,Disconnected
0.16326530612244897,0.26530612244897955,0.13463977633333785,Disconnected
0.18367346938775508,0.26530612244897955,0.1410547482102645,Disconnected
0.2040816326530612,0.26530612244897955,0.14681443670628197,Disconnected
0.22448979591836732,0.26530612244897955,0.15199335468781694,Disconnected
0.24489795918367346,0.26530612244897955,0.15664911466166045,Disconnected
0.26530612244897955,0.26530612244897955,0.1608271575028902,Disconnected
0.2857142857142857,0.26530612244897955,0.16456387291197527,Disconnected
0.3061224489795918,0.26530612244897955,0.16788873147495612,Marginal
0.32653061224489793,0.26530612244897955,0.17082578334637596,Marginal
0.3469387755102041,0.26530612244897955,0.17339473627157173,Marginal
0.36734693877551017,0.26530612244897955,0.17561174530373738,Marginal
0.3877551020408163,0.26530612244897955,0.17748999921605002,Marginal
0.4081632653061224,0.26530612244897955,0.17904015964568962,Marginal
0.42857142857142855,0.26530612244897955,0.1802706906886044,Marginal
0.44897959183673464,0.26530612244897955,0.18118810470858965,Marginal
0.4693877551020408,0.26530612244897955,0.18179714207211037,Marginal
0.4897959183673469,0.26530612244897955,0.1821008969072783,Marginal
0.5102040816326531,0.26530612244897955,0.1821008969072783,Marginal
0.5306122448979591,0.26530612244897955,0.18179714207211037,Marginal
0.5510204081632653,0.26530612244897955,0.18118810470858965,Marginal
0.5714285714285714,0.26530612244897955,0.18027069068860443,Marginal
0.5918367346938775,0.26530612244897955,0.17904015964568962,Marginal
0.6122448979591836,0.26530612244897955,0.17748999921605005,Marginal
0.6326530612244897,0.26530612244897955,0.17561174530373738,Marginal
0.6530612244897959,0.26530612244897955,0.17339473627157173,Marginal
0.673469387755102,0.26530612244897955,0.17082578334637596,Marginal
0.6938775510204082,0.26530612244897955,0.16788873147495612,Marginal
0.7142857142857142,0.26530612244897955,0.16456387291197527,Disconnected
0.7346938775510203,0.26530612244897955,0.1608271575028902,Disconnected
0.7551020408163265,0.26530612244897955,0.15664911466166048,Disconnected
0.7755102040816326,0.26530612244897955,0.15199335468781694,Disconnected
0.7959183673469387,0.26530612244897955,0.14681443670628203,Disconnected
0.8163265306122448,0.26530612244897955,0.14105474821026454,Disconnected
0.836734693877551,0.26530612244897955,0.13463977633333787,Disconnected
0.8571428571428571,0.26530612244897955,0.12747062783509483,Disconnected
0.8775510204081632,0.26530612244897955,0.11941154366897339,Disconnected
0.8979591836734693,0.26530612244897955,0.11026756900055845,Disconnected
0.9183673469387754,0.26530612244897955,0.09974076897803912,Disconnected
0.9387755102040816,0.26530612244897955,0.08733252218114454,Disconnected
0.9591836734693877,0.26530612244897955,0.07207761147444829,Disconnected
0.9795918367346939,0.26530612244897955,0.05150591162531558,Disconnected
1.0,0.26530612244897955,0.0,Disconnected
0.0,0.2857142857142857,0.0,Disconnected
0.02040816326530612,0.2857142857142857,0.04894397035713516,Disconnected
0.04081632653061224,0.2857142857142857,0.06849241898835894,Disconnected
0.061224489795918366,0.2857142857142857,0.08298853941159803,Disconnected
0.08163265306122448,0.2857142857142857,0.09477959104522697,Disconnected
0.1020408163265306,0.2857142857142857,0.10478278042678214,Disconnected
0.12244897959183673,0.2857142857142857,0.11347192718673053,Disconnected
0.14285714285714285,0.2857142857142857,0.12113014668203274,Disconnected
0.16326530612244897,0.2857142857142857,0.12794269655274398,Disconnected
0.18367346938775508,0.2857142857142857,0.13403858309233554,Disconnected
0.2040816326530612,0.2857142857142857,0.13951178051996546,Disconnected
0.22448979591836732,0.2857142857142857,0.14443309537823304,Disconnected
0.24489795918367346,0.2857142857142857,0.14885727448620426,Disconnected
0.26530612244897955,0.2857142857142857,0.1528274984569898,Disconnected
0.2857142857142857,0.2857142857142857,0.15637834694105815,Disconnected
0.3061224489795918,0.2857142857142857,0.15953782463620134,Marginal
0.32653061224489793,0.2857142857142857,0.16232878542489432,Marginal
0.3469387755102041,0.2857142857142857,0.1647699567749779,Marginal
0.36734693877551017,0.2857142857142857,0.16687669017562476,Marginal
0.3877551020408163,0.2857142857142857,0.16866151838090243,Marginal
0.4081632653061224,0.2857142857142857,0.1701345727104523,Marginal
0.42857142857142855,0.2857142857142857,0.17130389624997305,Marginal
0.44897959183673464,0.2857142857142857,0.17217567743357814,Marginal
0.4693877551020408,0.2857142857142857,0.17275442083847878,Marginal
0.4897959183673469,0.2857142857142857,0.1730430666886182,Marginal
0.5102040816326531,0.2857142857142857,0.1730430666886182,Marginal
0.5306122448979591,0.2857142857142857,0.17275442083847878,Marginal
0.5510204081632653,0.2857142857142857,0.17217567743357814,Marginal
0.5714285714285714,0.2857142857142857,0.17130389624997308,Marginal
0.5918367346938775,0.2857142857142857,0.1701345727104523,Marginal
0.6122448979591836,0.2857142857142857,0.16866151838090246,Marginal
0.6326530612244897,0.2857142857142857,0.16687669017562476,Marginal
0.6530612244897959,0.2857142857142857,0.1647699567749779,Marginal
0.673469387755102,0.2857142857142857,0.16232878542489432,Marginal
0.6938775510204082,0.2857142857142857,0.15953782463620134,Marginal
0.7142857142857142,0.2857142857142857,0.15637834694105815,Disconnected
0.7346938775510203,0.2857142857142857,0.1528274984569898,Disconnected
0.7551020408163265,0.2857142857142857,0.14885727448620428,Disconnected
0.7755102040816326,0.2857142857142857,0.14443309537823304,Disconnected
0.7959183673469387,0.2857142857142857,0.13951178051996552,Disconnected
0.8163265306122448,0.2857142857142857,0.13403858309233557,Disconnected
0.836734693877551,0.2857142857142857,0.127942696552744,Disconnected
0.8571428571428571,0.2857142857142857,0.12113014668203277,Disconnected
0.8775510204081632,0.2857142857142857,0.11347192718673055,Disconnected
0.8979591836734693,0.2857142857142857,0.10478278042678221,Disconnected
0.9183673469387754,0.2857142857142857,0.09477959104522703,Disconnected
0.9387755102040816,0.2857142857142857,0.08298853941159808,Disconnected
0.9591836734693877,0.2857142857142857,0.06849241898835898,Disconnected
0.9795918367346939,0.2857142857142857,0.048943970357135186,Disconnected
1.0,0.2857142857142857,0.0,Disconnected
0.0,0.3061224489795918,0.0,Disconnected
0.02040816326530612,0.3061224489795918,0.04650946189917959,Disconnected
0.04081632653061224,0.3061224489795918,0.0650855565675891,Disconnected
0.061224489795918366,0.3061224489795918,0.078860629484457,Disconnected
0.08163265306122448,0.3061224489795918,0.09006518568829547,Disconnected
0.1020408163265306,0.3061224489795918,0.0995708092005877,Disconnected
0.12244897959183673,0.3061224489795918,0.10782775152094615,Disconnected
0.14285714285714285,0.3061224489795918,0.11510504564386538,Disconnected
0.16326530612244897,0.3061224489795918,0.12157873436049632,Disconnected
0.18367346938775508,0.3061224489795918,0.12737140709803862,Disconnected
0.2040816326530612,0.3061224489795918,0.1325723637300731,Disconnected
0.22448979591836732,0.3061224489795918,0.13724888883059747,Disconnected
0.24489795918367346,0.3061224489795918,0.14145300607233113,Disconnected
0.26530612244897955,0.3061224489795918,0.14522574823348156,Disconnected
0.2857142857142857,0.3061224489795918,0.14859997494771174,Disconnected
0.3061224489795918,0.3061224489795918,0.15160229793890628,Marginal
0.32653061224489793,0.3061224489795918,0.154254434320909,Marginal
0.3469387755102041,0.3061224489795918,0.15657418004377574,Marginal
0.36734693877551017,0.3061224489795918,0.15857612300251303,Marginal
0.3877551020408163,0.3061224489795918,0.16027217256294354,Marginal
0.4081632653061224,0.3061224489795918,0.16167195610554766,Marginal
0.42857142857142855,0.3061224489795918,0.16278311664712855,Marginal
0.44897959183673464,0.3061224489795918,0.16361153480461446,Marginal
0.4693877551020408,0.3061224489795918,0.16416149109429057,Marginal
0.4897959183673469,0.3061224489795918,0.16443577949123628,Marginal
0.5102040816326531,0.3061224489795918,0.16443577949123628,Marginal
0.5306122448979591,0.3061224489795918,0.16416149109429057,Marginal
0.5510204081632653,0.3061224489795918,0.16361153480461446,Marginal
0.5714285714285714,0.3061224489795918,0.16278311664712858,Marginal
0.5918367346938775,0.3061224489795918,0.16167195610554766,Marginal
0.6122448979591836,0.3061224489795918,0.16027217256294357,Marginal
0.6326530612244897,0.3061224489795918,0.15857612300251303,Marginal
0.6530612244897959,0.3061224489795918,0.15657418004377574,Marginal
0.673469387755102,0.3061224489795918,0.154254434320909,Marginal
0.6938775510204082,0.3061224489795918,0.15160229793890628,Marginal
0.7142857142857142,0.3061224489795918,0.14859997494771174,Disconnected
0.7346938775510203,0.3061224489795918,0.14522574823348156,Disconnected
0.7551020408163265,0.3061224489795918,0.14145300607233116,Disconnected
0.7755102040816326,0.3061224489795918,0.13724888883059747,Disconnected
0.7959183673469387,0.3061224489795918,0.13257236373007317,Disconnected
0.8163265306122448,0.3061224489795918,0.12737140709803865,Disconnected
0.836734693877551,0.3061224489795918,0.12157873436049635,Disconnected
0.8571428571428571,0.3061224489795918,0.11510504564386541,Disconnected
0.8775510204081632,0.3061224489795918,0.10782775152094616,Disconnected
0.8979591836734693,0.3061224489795918,0.09957080920058776,Disconnected
0.9183673469387754,0.3061224489795918,0.09006518568829551,Disconnected
0.9387755102040816,0.3061224489795918,0.07886062948445705,Disconnected
0.9591836734693877,0.3061224489795918,0.06508555656758915,Disconnected
0.9795918367346939,0.3061224489795918,0.046509461899179615,Disconnected
1.0,0.3061224489795918,0.0,Disconnected
0.0,0.32653061224489793,0.0,Disconnected
0.02040816326530612,0.32653061224489793,0.044196047651371057,Disconnected
0.04081632653061224,0.32653061224489793,0.0618481539458085,Disconnected
0.061224489795918366,0.32653061224489793,0.07493804478038175,Disconnected
0.08163265306122448,0.32653061224489793,0.08558527826097476,Disconnected
0.1020408163265306,0.32653061224489793,0.09461808518993799,Disconnected
0.12244897959183673,0.32653061224489793,0.10246432123189102,Disconnected
0.14285714285714285,0.32653061224489793,0.10937963748574892,Disconnected
0.16326530612244897,0.32653061224489793,0.11553132024700251,Disconnected
0.18367346938775508,0.32653061224489793,0.12103586125614572,Disconnected
0.2040816326530612,0.32653061224489793,0.12597811854650937,Disconnected
0.22448979591836732,0.32653061224489793,0.1304220299087531,Disconnected
0.24489795918367346,0.32653061224489793,0.13441703132051724,Disconnected
0.26530612244897955,0.32653061224489793,0.13800211455996622,Disconnected
0.2857142857142857,0.32653061224489793,0.14120850479883668,Disconnected
0.3061224489795918,0.32653061224489793,0.14406149007463454,Marginal
0.32653061224489793,0.32653061224489793,0.1465817072762658,Marginal
0.3469387755102041,0.32653061224489793,0.14878606717036924,Marginal
0.36734693877551017,0.32653061224489793,0.15068843203951085,Marginal
0.3877551020408163,0.32653061224489793,0.1523001188690503,Marginal
0.4081632653061224,0.32653061224489793,0.153630276166605,Marginal
0.42857142857142855,0.32653061224489793,0.15468616677979868,Marginal
0.44897959183673464,0.32653061224489793,0.15547337881942355,Marginal
0.4693877551020408,0.32653061224489793,0.1559959798857912,Marginal
0.4897959183673469,0.32653061224489793,0.15625662497964132,Marginal
0.5102040816326531,0.32653061224489793,0.15625662497964132,Marginal
0.5306122448979591,0.32653061224489793,0.1559959798857912,Marginal
0.5510204081632653,0.32653061224489793,0.15547337881942355,Marginal
0.5714285714285714,0.32653061224489793,0.1546861667797987,Marginal
0.5918367346938775,0.32653061224489793,0.153630276166605,Marginal
0.6122448979591836,0.32653061224489793,0.15230011886905032,Marginal
0.6326530612244897,0.32653061224489793,0.15068843203951085,Marginal
0.6530612244897959,0.32653061224489793,0.14878606717036924,Marginal
0.673469387755102,0.32653061224489793,0.1465817072762658,Marginal
0.6938775510204082,0.32653061224489793,0.14406149007463454,Marginal
0.7142857142857142,0.32653061224489793,0.14120850479883668,Disconnected
0.7346938775510203,0.32653061224489793,0.13800211455996622,Disconnected
0.7551020408163265,0.32653061224489793,0.13441703132051727,Disconnected
0.7755102040816326,0.32653061224489793,0.1304220299087531,Disconnected
0.7959183673469387,0.32653061224489793,0.12597811854650942,Disconnected
0.8163265306122448,0.32653061224489793,0.12103586125614575,Disconnected
0.836734693877551,0.32653061224489793,0.11553132024700254,Disconnected
0.8571428571428571,0.32653061224489793,0.10937963748574894,Disconnected
0.8775510204081632,0.32653061224489793,0.10246432123189103,Disconnected
0.8979591836734693,0.32653061224489793,0.09461808518993804,Disconnected
0.9183673469387754,0.32653061224489793,0.0855852782609748,Disconnected
0.9387755102040816,0.32653061224489793,0.07493804478038178,Disconnected
0.9591836734693877,0.32653061224489793,0.06184815394580853,Disconnected
0.9795918367346939,0.32653061224489793,0.04419604765137108,Disconnected
1.0,0.32653061224489793,0.0,Disconnected
0.0,0.3469387755102041,0.0,Disconnected
0.02040816326530612,0.3469387755102041,0.041997704300180606,Disconnected
0.04081632653061224,0.3469387755102041,0.05877178207014478,Disconnected
0.061224489795918366,0.3469387755102041,0.07121057227438599,Disconnected
0.08163265306122448,0.3469387755102041,0.08132820466677156,Disconnected
0.1020408163265306,0.3469387755102041,0.08991171325097075,Disconnected
0.12244897959183673,0.3469387755102041,0.09736767184162859,Disconnected
0.14285714285714285,0.3469387755102041,0.10393901526723798,Disconnected
0.16326530612244897,0.3469387755102041,0.10978470888205225,Disconnected
0.18367346938775508,0.3469387755102041,0.11501545004320318,Disconnected
0.2040816326530612,0.3469387755102041,0.11971187588411579,Disconnected
0.22448979591836732,0.3469387755102041,0.12393474388353373,Disconnected
0.24489795918367346,0.3469387755102041,0.1277310310378415,Disconnected
0.26530612244897955,0.3469387755102041,0.13113778964597786,Disconnected
0.2857142857142857,0.3469387755102041,0.13418469171707037,Disconnected
0.3061224489795918,0.3469387755102041,0.13689576744336351,Marginal
0.32653061224489793,0.3469387755102041,0.1392906272199946,Marginal
0.3469387755102041,0.3469387755102041,0.14138534065984812,Marginal
0.36734693877551017,0.3469387755102041,0.14319308052553684,Marginal
0.3877551020408163,0.3469387755102041,0.14472460088738967,Marginal
0.4081632653061224,0.3469387755102041,0.14598859519964344,Marginal
0.42857142857142855,0.3469387755102041,0.1469919650506321,Marginal
0.44897959183673464,0.3469387755102041,0.14774002059447852,Marginal
0.4693877551020408,0.3469387755102041,0.148236627106115,Marginal
0.4897959183673469,0.3469387755102041,0.14848430752462569,Marginal
0.5102040816326531,0.3469387755102041,0.14848430752462569,Marginal
